Deep Blue Sea|1999|18|105|Action, Sci-Fi, Thriller|Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back.|deep_blue_sea_1999.jpg
What We Do in the Shadows|2014|18|86|Comedy, Horror|Viago, Deacon, and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts.|what_we_do_in_the_shadows_2014.jpg
Pleasantville|1998|12|124|Comedy, Drama, Fantasy|Two 1990s teenage siblings find themselves in a 1950s sitcom where their influence begins to profoundly change that complacent world.|pleasantville_1998.jpg
Hollow Man|2000|18|112|Action, Horror, Sci-Fi|When the leader of a team of scientists volunteers to be the test subject for their experiment in human invisibility, he slowly unravels and turns against them, with horrific consequences.|hollow_man_2000.jpg
My Best Friend's Wedding|1997|12|105|Comedy, Drama, Romance|When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.|my_best_friend's_wedding_1997.jpg
John Q|2002|12|116|Crime, Drama, Thriller|John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.|john_q_2002.jpg
Hall Pass|2011|18|105|Comedy, Romance|Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.|hall_pass_2011.jpg
Still Alice|2014|12|101|Drama|A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.|still_alice_2014.jpg
Australia|2008|12|165|Adventure, Drama, Romance|Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.|australia_2008.jpg
My Big Fat Greek Wedding|2002|12|95|Comedy, Drama, Romance|A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.|my_big_fat_greek_wedding_2002.jpg
The Curse of the Were-Rabbit|2005|3|85|Animation, Adventure, Comedy|Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.|the_curse_of_the_were-rabbit_2005.jpg
The Princess Diaries|2001|3|111|Comedy, Family, Romance|Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.|the_princess_diaries_2001.jpg
The Time Machine|2002|12|96|Action, Adventure, Sci-Fi|Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.|the_time_machine_2002.jpg
Freaky Friday|2003|12|97|Comedy, Family, Fantasy|An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.|freaky_friday_2003.jpg
Glory|1989|18|122|Biography, Drama, History|Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.|glory_1989.jpg
Jack Reacher: Never Go Back|2016|12|118|Action, Adventure, Crime|Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.|jack_reacher_never_go_back_2016.jpg
Jack Ryan: Shadow Recruit|2014|12|105|Action, Drama, Thriller|Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.|jack_ryan_shadow_recruit_2014.jpg
The Score|2001|18|124|Crime, Drama, Thriller|An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.|the_score_2001.jpg
Brooklyn|2015|12|117|Drama, Romance|An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.|brooklyn_2015.jpg
Doubt|2008|12|104|Drama, Mystery|A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.|doubt_2008.jpg
Identity Thief|2013|18|111|Comedy, Crime, Drama|Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.|identity_thief_2013.jpg
Evolution|2001|12|101|Comedy, Sci-Fi|A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.|evolution_2001.jpg
The Kingdom|2007|18|110|Action, Drama, Thriller|A team of U.S. government agents are sent to investigate the bombing of an American facility in the Middle East.|the_kingdom_2007.jpg
Scream 3|2000|18|116|Horror, Mystery|While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, a new Ghostface begins to terrorize them once again.|scream_3_2000.jpg
I, Tonya|2017|18|120|Biography, Comedy, Drama|Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.|i,_tonya_2017.jpg
Billy Elliot|2000|18|110|Drama, Music, Romance|A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.|billy_elliot_2000.jpg
Charlie's Angels: Full Throttle|2003|12|106|Action, Adventure, Comedy|The Angels investigate a series of murders which occur after the theft of a witness protection profile database.|charlie's_angels_full_throttle_2003.jpg
Stuart Little|1999|12|84|Adventure, Comedy, Family|The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.|stuart_little_1999.jpg
The Addams Family|1991|12|99|Comedy, Fantasy|Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.|the_addams_family_1991.jpg
Safety Not Guaranteed|2012|18|86|Comedy, Drama, Romance|Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.|safety_not_guaranteed_2012.jpg
Highlander|1986|18|116|Action, Adventure, Fantasy|An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled "Prize".|highlander_1986.jpg
Flags of our Fathers|2006|18|135|Drama, History, War|The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.|flags_of_our_fathers_2006.jpg
Tombstone|1993|18|130|Action, Biography, Drama|A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.|tombstone_1993.jpg
Hairspray|2007|12|117|Comedy, Drama, Music|Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.|hairspray_2007.jpg
Contraband|2012|18|109|Action, Crime, Drama|To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.|contraband_2012.jpg
Infernal Affairs|2002|18|101|Crime, Drama, Mystery|A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.|infernal_affairs_2002.jpg
Life as We Know It|2010|12|114|Comedy, Drama, Romance|Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.|life_as_we_know_it_2010.jpg
Rocky V|1990|12|104|Drama, Sport|Reluctantly retired from boxing, and back from riches to rags, Rocky takes on a new protege who betrays him, as the champ's son must adjust to his family's new life after bankruptcy.|rocky_v_1990.jpg
Snowden|2016|18|134|Biography, Drama, Thriller|The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.|snowden_2016.jpg
Labyrinth|1986|12|101|Adventure, Family, Fantasy|A 16-year-old girl is given 13 hours to solve a labyrinth and rescue her baby brother when her wish for him to be taken away is granted by the Goblin King.|labyrinth_1986.jpg
The Bounty Hunter|2010|12|110|Action, Comedy, Romance|A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.|the_bounty_hunter_2010.jpg
Seven Years in Tibet|1997|12|136|Adventure, Biography, Drama|True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.|seven_years_in_tibet_1997.jpg
The 13th Warrior|1999|18|102|Action, Adventure, History|A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled on a quest to banish a mysterious threat in a distant Viking land.|the_13th_warrior_1999.jpg
Ransom|1996|18|121|Action, Crime, Thriller|When a multimillionaire man's son is kidnapped, he cooperates with the police at first but then turns the tables on the kidnappers when he uses the ransom money as a reward for the capture of the kidnappers.|ransom_1996.jpg
Carnage|2011|18|80|Comedy, Drama|Two pairs of parents hold a cordial meeting after their sons are involved in a fight, though as their time together progresses, increasingly childish behavior throws the discussion into chaos.|carnage_2011.jpg
